"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
6,"30",8,"2014",22,2,"15","10","9","19","1.05","1.66","1","8","1.34","1.24","0.89","7","9","16","10","13","201415","3","3"
7,"31",8,"2014",28,26,"17","10","8","20","0.82","1.5","0.76","10","1.34","0.87","0.71","10","11","19","18","8","201415","2","1"
2,"26",8,"2014",13,7,"2","24","7","7","2.18","1","1.74","14","1.26","1.37","1","14","8","12","6","18","201415","3","1"
6,"23",8,"2014",1,18,"7","18","6","14","1.42","0.87","1.32","15","1.34","1","0.82","16","11","16","13","11","201415","0","0"
7,"17",8,"2014",7,1,"6","18","8","12","1.37","1.26","1","14","0.87","1.42","1.32","15","6","14","7","18","201415","2","1"
6,"30",8,"2014",29,23,"20","8","6","24","1.11","1.92","1.13","6","1.39","0.82","0.71","13","17","14","16","7","201415","1","0"
7,"31",8,"2014",5,7,"5","19","7","12","1.53","1.39","1.34","9","1.26","1.37","1","14","8","12","6","18","201415","0","3"
7,"24",8,"2014",26,19,"18","8","11","19","0.87","1.34","0.71","10","1.18","1.26","0.79","9","9","14","9","15","201415","1","1"
7,"31",8,"2014",11,4,"11","12","11","15","1.26","1.32","1.18","10","0.84","1.92","1.74","17","9","3","1","26","201415","3","6"
6,"13",9,"2014",2,24,"10","13","9","16","1.24","1.34","0.89","7","1.39","0.74","0.79","10","12","19","19","7","201415","0","0"
6,"27",9,"2014",26,13,"18","8","11","19","0.87","1.34","0.71","10","1","2.18","1.74","14","7","7","2","24","201415","2","4"
2,"16",9,"2014",26,10,"18","8","11","19","0.87","1.34","0.71","10","1.24","1.16","1.13","9","11","15","12","12","201415","2","2"
6,"27",9,"2014",2,8,"10","13","9","16","1.24","1.34","0.89","7","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
6,"27",9,"2014",4,28,"1","26","9","3","1.92","0.84","1.74","17","1.5","0.82","0.76","10","8","20","17","10","201415","3","0"
1,"22",9,"2014",13,4,"2","24","7","7","2.18","1","1.74","14","0.84","1.92","1.74","17","9","3","1","26","201415","1","1"
1,"22",9,"2014",11,2,"11","12","11","15","1.26","1.32","1.18","10","1.34","1.24","0.89","7","9","16","10","13","201415","2","3"
2,"30",9,"2014",19,22,"9","15","9","14","1.26","1.18","0.79","9","1.66","1.05","1","8","9","19","15","10","201415","1","0"
1,"29",9,"2014",18,24,"13","11","11","16","1","1.34","0.82","16","1.39","0.74","0.79","10","12","19","19","7","201415","4","0"
7,"28",9,"2014",20,5,"3","22","9","7","1.87","0.95","1.74","13","1.39","1.53","1.34","9","7","12","5","19","201415","1","1"
6,"27",9,"2014",7,11,"6","18","8","12","1.37","1.26","1","14","1.32","1.26","1.18","10","11","15","11","12","201415","1","1"
6,"27",9,"2014",23,17,"16","7","17","14","0.82","1.39","0.71","13","1.29","1.21","1.18","13","8","14","8","16","201415","0","0"
6,"27",9,"2014",16,10,"4","20","10","8","1.63","0.97","1.42","11","1.24","1.16","1.13","9","11","15","12","12","201415","2","1"
6,"20",9,"2014",28,20,"17","10","8","20","0.82","1.5","0.76","10","0.95","1.87","1.74","13","9","7","3","22","201415","0","3"
6,"27",9,"2014",1,29,"7","18","6","14","1.42","0.87","1.32","15","1.92","1.11","1.13","6","6","24","20","8","201415","2","1"
7,"21",9,"2014",10,7,"12","12","11","15","1.16","1.24","1.13","9","1.26","1.37","1","14","8","12","6","18","201415","3","1"
1,"15",9,"2014",16,29,"4","20","10","8","1.63","0.97","1.42","11","1.92","1.11","1.13","6","6","24","20","8","201415","4","0"
7,"21",9,"2014",5,18,"5","19","7","12","1.53","1.39","1.34","9","1.34","1","0.82","16","11","16","13","11","201415","0","1"
7,"21",9,"2014",8,16,"14","11","8","19","1.21","1.45","1.21","10","0.97","1.63","1.42","11","10","8","4","20","201415","5","3"
7,"14",9,"2014",7,28,"6","18","8","12","1.37","1.26","1","14","1.5","0.82","0.76","10","8","20","17","10","201415","0","1"
6,"20",9,"2014",29,19,"20","8","6","24","1.11","1.92","1.13","6","1.18","1.26","0.79","9","9","14","9","15","201415","2","2"
6,"13",9,"2014",20,13,"3","22","9","7","1.87","0.95","1.74","13","1","2.18","1.74","14","7","7","2","24","201415","2","2"
6,"20",9,"2014",17,1,"8","16","8","14","1.21","1.29","1.18","13","0.87","1.42","1.32","15","6","14","7","18","201415","0","1"
6,"13",9,"2014",18,11,"13","11","11","16","1","1.34","0.82","16","1.32","1.26","1.18","10","11","15","11","12","201415","0","2"
6,"20",9,"2014",22,26,"15","10","9","19","1.05","1.66","1","8","1.34","0.87","0.71","10","11","19","18","8","201415","2","2"
6,"20",9,"2014",24,23,"19","7","12","19","0.74","1.39","0.79","10","1.39","0.82","0.71","13","17","14","16","7","201415","0","0"
6,"13",9,"2014",23,5,"16","7","17","14","0.82","1.39","0.71","13","1.39","1.53","1.34","9","7","12","5","19","201415","2","2"
6,"13",9,"2014",19,8,"9","15","9","14","1.26","1.18","0.79","9","1.45","1.21","1.21","10","8","19","14","11","201415","0","1"
6,"13",9,"2014",1,22,"7","18","6","14","1.42","0.87","1.32","15","1.66","1.05","1","8","9","19","15","10","201415","4","0"
6,"13",9,"2014",4,17,"1","26","9","3","1.92","0.84","1.74","17","1.29","1.21","1.18","13","8","14","8","16","201415","4","2"
1,"1",9,"2014",8,20,"14","11","8","19","1.21","1.45","1.21","10","0.95","1.87","1.74","13","9","7","3","22","201415","1","1"
1,"6",10,"2014",10,29,"12","12","11","15","1.16","1.24","1.13","9","1.92","1.11","1.13","6","6","24","20","8","201415","2","0"
6,"4",10,"2014",17,22,"8","16","8","14","1.21","1.29","1.18","13","1.66","1.05","1","8","9","19","15","10","201415","2","2"
6,"18",10,"2014",20,26,"3","22","9","7","1.87","0.95","1.74","13","1.34","0.87","0.71","10","11","19","18","8","201415","2","2"
6,"18",10,"2014",2,4,"10","13","9","16","1.24","1.34","0.89","7","0.84","1.92","1.74","17","9","3","1","26","201415","1","2"
7,"26",10,"2014",24,11,"19","7","12","19","0.74","1.39","0.79","10","1.32","1.26","1.18","10","11","15","11","12","201415","1","3"
6,"18",10,"2014",11,28,"11","12","11","15","1.26","1.32","1.18","10","1.5","0.82","0.76","10","8","20","17","10","201415","3","0"
2,"21",10,"2014",18,16,"13","11","11","16","1","1.34","0.82","16","0.97","1.63","1.42","11","10","8","4","20","201415","2","2"
7,"26",10,"2014",5,22,"5","19","7","12","1.53","1.39","1.34","9","1.66","1.05","1","8","9","19","15","10","201415","1","2"
6,"18",10,"2014",22,8,"15","10","9","19","1.05","1.66","1","8","1.45","1.21","1.21","10","8","19","14","11","201415","1","0"
6,"4",10,"2014",26,2,"18","8","11","19","0.87","1.34","0.71","10","1.34","1.24","0.89","7","9","16","10","13","201415","2","0"
7,"26",10,"2014",17,8,"8","16","8","14","1.21","1.29","1.18","13","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
7,"19",10,"2014",29,7,"20","8","6","24","1.11","1.92","1.13","6","1.26","1.37","1","14","8","12","6","18","201415","2","3"
6,"18",10,"2014",1,23,"7","18","6","14","1.42","0.87","1.32","15","1.39","0.82","0.71","13","17","14","16","7","201415","8","0"
7,"5",10,"2014",16,11,"4","20","10","8","1.63","0.97","1.42","11","1.32","1.26","1.18","10","11","15","11","12","201415","2","1"
1,"27",10,"2014",16,4,"4","20","10","8","1.63","0.97","1.42","11","0.84","1.92","1.74","17","9","3","1","26","201415","1","1"
6,"4",10,"2014",23,19,"16","7","17","14","0.82","1.39","0.71","13","1.18","1.26","0.79","9","9","14","9","15","201415","3","1"
7,"5",10,"2014",5,1,"5","19","7","12","1.53","1.39","1.34","9","0.87","1.42","1.32","15","6","14","7","18","201415","1","0"
6,"18",10,"2014",13,5,"2","24","7","7","2.18","1","1.74","14","1.39","1.53","1.34","9","7","12","5","19","201415","4","1"
2,"28",10,"2014",29,28,"20","8","6","24","1.11","1.92","1.13","6","1.5","0.82","0.76","10","8","20","17","10","201415","2","0"
6,"25",10,"2014",10,13,"12","12","11","15","1.16","1.24","1.13","9","1","2.18","1.74","14","7","7","2","24","201415","2","1"
6,"25",10,"2014",1,19,"7","18","6","14","1.42","0.87","1.32","15","1.18","1.26","0.79","9","9","14","9","15","201415","1","0"
6,"4",10,"2014",8,24,"14","11","8","19","1.21","1.45","1.21","10","1.39","0.74","0.79","10","12","19","19","7","201415","2","2"
6,"4",10,"2014",7,18,"6","18","8","12","1.37","1.26","1","14","1.34","1","0.82","16","11","16","13","11","201415","2","1"
1,"20",10,"2014",19,17,"9","15","9","14","1.26","1.18","0.79","9","1.29","1.21","1.18","13","8","14","8","16","201415","2","1"
6,"18",10,"2014",24,10,"19","7","12","19","0.74","1.39","0.79","10","1.24","1.16","1.13","9","11","15","12","12","201415","1","3"
7,"5",10,"2014",4,20,"1","26","9","3","1.92","0.84","1.74","17","0.95","1.87","1.74","13","9","7","3","22","201415","2","0"
6,"25",10,"2014",23,20,"16","7","17","14","0.82","1.39","0.71","13","0.95","1.87","1.74","13","9","7","3","22","201415","0","2"
7,"5",10,"2014",28,13,"17","10","8","20","0.82","1.5","0.76","10","1","2.18","1.74","14","7","7","2","24","201415","0","2"
6,"25",10,"2014",7,26,"6","18","8","12","1.37","1.26","1","14","1.34","0.87","0.71","10","11","19","18","8","201415","0","0"
6,"25",10,"2014",18,2,"13","11","11","16","1","1.34","0.82","16","1.34","1.24","0.89","7","9","16","10","13","201415","2","2"
7,"23",11,"2014",20,16,"3","22","9","7","1.87","0.95","1.74","13","0.97","1.63","1.42","11","10","8","4","20","201415","1","2"
7,"23",11,"2014",13,17,"2","24","7","7","2.18","1","1.74","14","1.29","1.21","1.18","13","8","14","8","16","201415","2","1"
7,"2",11,"2014",4,29,"1","26","9","3","1.92","0.84","1.74","17","1.92","1.11","1.13","6","6","24","20","8","201415","2","1"
7,"9",11,"2014",5,19,"5","19","7","12","1.53","1.39","1.34","9","1.18","1.26","0.79","9","9","14","9","15","201415","1","2"
7,"23",11,"2014",22,29,"15","10","9","19","1.05","1.66","1","8","1.92","1.11","1.13","6","6","24","20","8","201415","1","0"
7,"23",11,"2014",4,18,"1","26","9","3","1.92","0.84","1.74","17","1.34","1","0.82","16","11","16","13","11","201415","2","0"
7,"30",11,"2014",7,19,"6","18","8","12","1.37","1.26","1","14","1.18","1.26","0.79","9","9","14","9","15","201415","1","0"
7,"9",11,"2014",29,13,"20","8","6","24","1.11","1.92","1.13","6","1","2.18","1.74","14","7","7","2","24","201415","2","2"
7,"23",11,"2014",8,23,"14","11","8","19","1.21","1.45","1.21","10","1.39","0.82","0.71","13","17","14","16","7","201415","0","0"
7,"30",11,"2014",16,26,"4","20","10","8","1.63","0.97","1.42","11","1.34","0.87","0.71","10","11","19","18","8","201415","3","0"
6,"1",11,"2014",22,7,"15","10","9","19","1.05","1.66","1","8","1.26","1.37","1","14","8","12","6","18","201415","1","0"
7,"2",11,"2014",20,24,"3","22","9","7","1.87","0.95","1.74","13","1.39","0.74","0.79","10","12","19","19","7","201415","3","0"
7,"2",11,"2014",26,1,"18","8","11","19","0.87","1.34","0.71","10","0.87","1.42","1.32","15","6","14","7","18","201415","0","1"
7,"2",11,"2014",8,18,"14","11","8","19","1.21","1.45","1.21","10","1.34","1","0.82","16","11","16","13","11","201415","0","1"
7,"2",11,"2014",13,16,"2","24","7","7","2.18","1","1.74","14","0.97","1.63","1.42","11","10","8","4","20","201415","1","0"
7,"2",11,"2014",19,10,"9","15","9","14","1.26","1.18","0.79","9","1.24","1.16","1.13","9","11","15","12","12","201415","2","2"
1,"3",11,"2014",28,5,"17","10","8","20","0.82","1.5","0.76","10","1.39","1.53","1.34","9","7","12","5","19","201415","1","2"
2,"4",11,"2014",2,23,"10","13","9","16","1.24","1.34","0.89","7","1.39","0.82","0.71","13","17","14","16","7","201415","1","3"
7,"2",11,"2014",11,17,"11","12","11","15","1.26","1.32","1.18","10","1.29","1.21","1.18","13","8","14","8","16","201415","0","0"
7,"9",11,"2014",18,22,"13","11","11","16","1","1.34","0.82","16","1.66","1.05","1","8","9","19","15","10","201415","0","2"
7,"23",11,"2014",19,24,"9","15","9","14","1.26","1.18","0.79","9","1.39","0.74","0.79","10","12","19","19","7","201415","1","2"
1,"24",11,"2014",26,5,"18","8","11","19","0.87","1.34","0.71","10","1.39","1.53","1.34","9","7","12","5","19","201415","1","2"
7,"9",11,"2014",16,2,"4","20","10","8","1.63","0.97","1.42","11","1.34","1.24","0.89","7","9","16","10","13","201415","1","0"
2,"25",11,"2014",28,1,"17","10","8","20","0.82","1.5","0.76","10","0.87","1.42","1.32","15","6","14","7","18","201415","1","1"
7,"9",11,"2014",1,8,"7","18","6","14","1.42","0.87","1.32","15","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
6,"29",11,"2014",18,20,"13","11","11","16","1","1.34","0.82","16","0.95","1.87","1.74","13","9","7","3","22","201415","0","1"
7,"9",11,"2014",10,28,"12","12","11","15","1.16","1.24","1.13","9","1.5","0.82","0.76","10","8","20","17","10","201415","0","0"
7,"30",11,"2014",1,13,"7","18","6","14","1.42","0.87","1.32","15","1","2.18","1.74","14","7","7","2","24","201415","0","3"
1,"10",11,"2014",17,20,"8","16","8","14","1.21","1.29","1.18","13","0.95","1.87","1.74","13","9","7","3","22","201415","2","1"
7,"30",11,"2014",23,4,"16","7","17","14","0.82","1.39","0.71","13","0.84","1.92","1.74","17","9","3","1","26","201415","0","0"
7,"30",11,"2014",10,22,"12","12","11","15","1.16","1.24","1.13","9","1.66","1.05","1","8","9","19","15","10","201415","1","0"
7,"23",11,"2014",2,7,"10","13","9","16","1.24","1.34","0.89","7","1.26","1.37","1","14","8","12","6","18","201415","3","1"
7,"30",11,"2014",24,28,"19","7","12","19","0.74","1.39","0.79","10","1.5","0.82","0.76","10","8","20","17","10","201415","1","1"
7,"23",11,"2014",11,10,"11","12","11","15","1.26","1.32","1.18","10","1.24","1.16","1.13","9","11","15","12","12","201415","2","1"
7,"30",11,"2014",17,2,"8","16","8","14","1.21","1.29","1.18","13","1.34","1.24","0.89","7","9","16","10","13","201415","1","1"
6,"8",11,"2014",7,4,"6","18","8","12","1.37","1.26","1","14","0.84","1.92","1.74","17","9","3","1","26","201415","1","2"
7,"30",11,"2014",29,8,"20","8","6","24","1.11","1.92","1.13","6","1.45","1.21","1.21","10","8","19","14","11","201415","3","2"
7,"9",11,"2014",23,11,"16","7","17","14","0.82","1.39","0.71","13","1.32","1.26","1.18","10","11","15","11","12","201415","1","1"
7,"9",11,"2014",24,26,"19","7","12","19","0.74","1.39","0.79","10","1.34","0.87","0.71","10","11","19","18","8","201415","1","0"
6,"27",12,"2014",8,5,"14","11","8","19","1.21","1.45","1.21","10","1.39","1.53","1.34","9","7","12","5","19","201415","1","2"
1,"8",12,"2014",28,8,"17","10","8","20","0.82","1.5","0.76","10","1.45","1.21","1.21","10","8","19","14","11","201415","2","1"
1,"29",12,"2014",22,11,"15","10","9","19","1.05","1.66","1","8","1.32","1.26","1.18","10","11","15","11","12","201415","3","2"
6,"27",12,"2014",20,29,"3","22","9","7","1.87","0.95","1.74","13","1.92","1.11","1.13","6","6","24","20","8","201415","2","1"
1,"29",12,"2014",28,23,"17","10","8","20","0.82","1.5","0.76","10","1.39","0.82","0.71","13","17","14","16","7","201415","0","0"
1,"1",12,"2014",5,11,"5","19","7","12","1.53","1.39","1.34","9","1.32","1.26","1.18","10","11","15","11","12","201415","2","1"
15,"3",12,"2014",2,28,"10","13","9","16","1.24","1.34","0.89","7","1.5","0.82","0.76","10","8","20","17","10","201415","0","1"
15,"3",12,"2014",18,10,"13","11","11","16","1","1.34","0.82","16","1.24","1.16","1.13","9","11","15","12","12","201415","1","2"
15,"3",12,"2014",24,22,"19","7","12","19","0.74","1.39","0.79","10","1.66","1.05","1","8","9","19","15","10","201415","1","1"
15,"3",12,"2014",8,7,"14","11","8","19","1.21","1.45","1.21","10","1.26","1.37","1","14","8","12","6","18","201415","1","3"
6,"6",12,"2014",22,4,"15","10","9","19","1.05","1.66","1","8","0.84","1.92","1.74","17","9","3","1","26","201415","2","1"
7,"7",12,"2014",10,17,"12","12","11","15","1.16","1.24","1.13","9","1.29","1.21","1.18","13","8","14","8","16","201415","3","1"
7,"7",12,"2014",13,11,"2","24","7","7","2.18","1","1.74","14","1.32","1.26","1.18","10","11","15","11","12","201415","1","0"
7,"7",12,"2014",26,18,"18","8","11","19","0.87","1.34","0.71","10","1.34","1","0.82","16","11","16","13","11","201415","0","0"
7,"7",12,"2014",7,23,"6","18","8","12","1.37","1.26","1","14","1.39","0.82","0.71","13","17","14","16","7","201415","0","0"
15,"3",12,"2014",16,19,"4","20","10","8","1.63","0.97","1.42","11","1.18","1.26","0.79","9","9","14","9","15","201415","2","1"
7,"7",12,"2014",29,24,"20","8","6","24","1.11","1.92","1.13","6","1.39","0.74","0.79","10","12","19","19","7","201415","2","0"
15,"3",12,"2014",17,29,"8","16","8","14","1.21","1.29","1.18","13","1.92","1.11","1.13","6","6","24","20","8","201415","2","0"
4,"4",12,"2014",20,1,"3","22","9","7","1.87","0.95","1.74","13","0.87","1.42","1.32","15","6","14","7","18","201415","1","0"
7,"7",12,"2014",19,20,"9","15","9","14","1.26","1.18","0.79","9","0.95","1.87","1.74","13","9","7","3","22","201415","3","2"
4,"4",12,"2014",4,5,"1","26","9","3","1.92","0.84","1.74","17","1.39","1.53","1.34","9","7","12","5","19","201415","3","0"
4,"4",12,"2014",23,13,"16","7","17","14","0.82","1.39","0.71","13","1","2.18","1.74","14","7","7","2","24","201415","1","4"
2,"9",12,"2014",1,16,"7","18","6","14","1.42","0.87","1.32","15","0.97","1.63","1.42","11","10","8","4","20","201415","1","2"
7,"7",12,"2014",5,2,"5","19","7","12","1.53","1.39","1.34","9","1.34","1.24","0.89","7","9","16","10","13","201415","0","0"
7,"14",12,"2014",16,7,"4","20","10","8","1.63","0.97","1.42","11","1.26","1.37","1","14","8","12","6","18","201415","3","0"
7,"21",12,"2014",29,18,"20","8","6","24","1.11","1.92","1.13","6","1.34","1","0.82","16","11","16","13","11","201415","3","2"
7,"14",12,"2014",20,22,"3","22","9","7","1.87","0.95","1.74","13","1.66","1.05","1","8","9","19","15","10","201415","4","1"
7,"21",12,"2014",1,11,"7","18","6","14","1.42","0.87","1.32","15","1.32","1.26","1.18","10","11","15","11","12","201415","3","0"
7,"14",12,"2014",24,1,"19","7","12","19","0.74","1.39","0.79","10","0.87","1.42","1.32","15","6","14","7","18","201415","1","0"
7,"21",12,"2014",5,24,"5","19","7","12","1.53","1.39","1.34","9","1.39","0.74","0.79","10","12","19","19","7","201415","2","1"
7,"14",12,"2014",4,26,"1","26","9","3","1.92","0.84","1.74","17","1.34","0.87","0.71","10","11","19","18","8","201415","2","0"
7,"21",12,"2014",10,8,"12","12","11","15","1.16","1.24","1.13","9","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
7,"14",12,"2014",2,19,"10","13","9","16","1.24","1.34","0.89","7","1.18","1.26","0.79","9","9","14","9","15","201415","1","1"
7,"14",12,"2014",8,13,"14","11","8","19","1.21","1.45","1.21","10","1","2.18","1.74","14","7","7","2","24","201415","0","1"
1,"22",12,"2014",7,20,"6","18","8","12","1.37","1.26","1","14","0.95","1.87","1.74","13","9","7","3","22","201415","2","2"
6,"27",12,"2014",11,19,"11","12","11","15","1.26","1.32","1.18","10","1.18","1.26","0.79","9","9","14","9","15","201415","0","1"
7,"14",12,"2014",23,10,"16","7","17","14","0.82","1.39","0.71","13","1.24","1.16","1.13","9","11","15","12","12","201415","1","1"
2,"23",12,"2014",19,4,"9","15","9","14","1.26","1.18","0.79","9","0.84","1.92","1.74","17","9","3","1","26","201415","0","2"
6,"27",12,"2014",2,1,"10","13","9","16","1.24","1.34","0.89","7","0.87","1.42","1.32","15","6","14","7","18","201415","1","3"
7,"14",12,"2014",18,28,"13","11","11","16","1","1.34","0.82","16","1.5","0.82","0.76","10","8","20","17","10","201415","1","0"
7,"21",12,"2014",22,23,"15","10","9","19","1.05","1.66","1","8","1.39","0.82","0.71","13","17","14","16","7","201415","0","1"
6,"27",12,"2014",16,22,"4","20","10","8","1.63","0.97","1.42","11","1.66","1.05","1","8","9","19","15","10","201415","3","1"
