"match_date_day","match_date_month","match_date_weekday","match_date_year","home_team_name","away_team_name","home_team_goal","away_team_goal","home_team_line_1_count","home_team_line_2_count","home_team_line_3_count","home_team_line_4_count","home_team_line_5_count","home_team_line_6_count","home_team_player_1_position","home_team_player_2_position","home_team_player_3_position","home_team_player_4_position","home_team_player_5_position","home_team_player_6_position","home_team_player_7_position","home_team_player_8_position","home_team_player_9_position","home_team_player_10_position","home_team_player_11_position","player_name","player_name-2","player_name-3","player_name-4","player_name-5","player_name-6","player_name-7","player_name-8","player_name-9","player_name-10","player_name-11","player_back_number","player_back_number-2","player_back_number-3","player_back_number-4","player_back_number-5","player_back_number-6","player_back_number-7","player_back_number-8","player_back_number-9","player_back_number-10","player_back_number-11","player_nation","player_nation-2","player_nation-3","player_nation-4","player_nation-5","player_nation-6","player_nation-7","player_nation-8","player_nation-9","player_nation-10","player_nation-11","home_team_player_sub_1_position","home_team_player_sub_2_position","home_team_player_sub_3_position","home_team_player_sub_4_position","home_team_player_sub_5_position","home_team_player_sub_6_position","home_team_player_sub_7_position","player_name-12","player_name-13","player_name-14","player_name-15","player_name-16","player_name-17","player_name-18","player_back_number-12","player_back_number-13","player_back_number-14","player_back_number-15","player_back_number-16","player_back_number-17","player_back_number-18","player_nation-12","player_nation-13","player_nation-14","player_nation-15","player_nation-16","player_nation-17","player_nation-18","away_team_line_1_count","away_team_line_2_count","away_team_line_3_count","away_team_line_4_count","away_team_line_5_count","away_team_line_6_count","away_team_player_1_position","away_team_player_2_position","away_team_player_3_position","away_team_player_4_position","away_team_player_5_position","away_team_player_6_position","away_team_player_7_position","away_team_player_8_position","away_team_player_9_position","away_team_player_10_position","away_team_player_11_position","player_name-19","player_name-20","player_name-21","player_name-22","player_name-23","player_name-24","player_name-25","player_name-26","player_name-27","player_name-28","player_name-29","player_back_number-19","player_back_number-20","player_back_number-21","player_back_number-22","player_back_number-23","player_back_number-24","player_back_number-25","player_back_number-26","player_back_number-27","player_back_number-28","player_back_number-29","player_nation-19","player_nation-20","player_nation-21","player_nation-22","player_nation-23","player_nation-24","player_nation-25","player_nation-26","player_nation-27","player_nation-28","player_nation-29","away_team_player_sub_1_position","away_team_player_sub_2_position","away_team_player_sub_3_position","away_team_player_sub_4_position","away_team_player_sub_5_position","away_team_player_sub_6_position","away_team_player_sub_7_position","player_name-30","player_name-31","player_name-32","player_name-33","player_name-34","player_name-35","player_name-36","player_back_number-30","player_back_number-31","player_back_number-32","player_back_number-33","player_back_number-34","player_back_number-35","player_back_number-36","player_nation-30","player_nation-31","player_nation-32","player_nation-33","player_nation-34","player_nation-35","player_nation-36"
"29","September","Saturday","2018","Wolverhampton Wanderers","Southampton","2","0","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Rui Patrício","Ryan Bennett","Willy Boly","Conor Coady","Matt Doherty","Rúben Neves","Jonny","João Moutinho","Raúl Jiménez","Hélder Costa","Diogo Jota","11","5","15","16","2","8","19","28","9","10","18","Portugal","England","France","England","Ireland","Portugal","Spain","Portugal","Mexico","Portugal","Portugal","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","John Ruddy","Rúben Vinagre","Kortney Hause","Romain Saïss","Ivan Cavaleiro","Léo Bonatini","Adama Traoré","21","29","30","27","7","33","37","England","Portugal","England","Morocco","Portugal","Brazil","Spain","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Alex McCarthy","Cédric Soares","Jannik Vestergaard","Wesley Hoedt","Ryan Bertrand","Mohamed Elyounoussi","Mario Lemina","Nathan Redmond","Pierre-Emile Højbjerg","Danny Ings","Charlie Austin","1","2","4","6","21","11","18","22","23","9","10","England","Portugal","Denmark","Netherlands","England","Norway","Gabon","England","Denmark","England","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Angus Gunn","Maya Yoshida","Matt Targett","Steven Davis","Oriol Romeu","Stuart Armstrong","Manolo Gabbiadini","28","3","33","8","14","17","20","England","Japan","England","Northern Ireland","Spain","Scotland","Italy"
"29","September","Tuesday","2015","West Bromwich Albion","Everton","2","3","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Boaz Myhill","Jonas Olsson","Jonny Evans","Chris Brunt","Craig Dawson","Claudio Yacob","James Morrison","Darren Fletcher","Salomón Rondón","James McClean","Saido Berahino","13","3","6","11","25","5","7","24","33","14","18","Wales","Sweden","Northern Ireland","Northern Ireland","England","Argentina","Scotland","Scotland","Venezuela","Ireland","Burundi","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Anders Lindegaard","James Chester","Craig Gardner","Callum McManaman","Serge Gnabry","Victor Anichebe","Rickie Lambert","21","4","8","19","31","10","17","Denmark","Wales","England","England","Germany","Nigeria","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Tim Howard","Phil Jagielka","Ramiro Funes Mori","Tyias Browning","Brendan Galloway","Gerard Deulofeu","Ross Barkley","Steven Naismith","James McCarthy","Gareth Barry","Romelu Lukaku","24","6","25","27","32","19","20","14","16","18","10","United States","England","Argentina","England","England","Spain","England","Scotland","Ireland","England","Belgium","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Joel Robles","Bryan Oviedo","Darron Gibson","Aiden McGeady","Aaron Lennon","Leon Osman","Arouna Koné","1","8","4","7","12","21","9","Spain","Costa Rica","Ireland","Ireland","England","England","Cote D'Ivoire"
"3","April","Monday","2017","Arsenal","Manchester City","2","2","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","David Ospina","Héctor Bellerín","Laurent Koscielny","Nacho Monreal","Shkodran Mustafi","Alexis Sánchez","Mesut Özil","Theo Walcott","Francis Coquelin","Granit Xhaka","Danny Welbeck","13","24","6","18","20","7","11","14","34","29","23","Colombia","Spain","France","Spain","Germany","Chile","Germany","England","France","Switzerland","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Emiliano Martínez","Kieran Gibbs","Gabriel","Mohamed Elneny","Ainsley Maitland-Niles","Alex Iwobi","Olivier Giroud","26","3","5","35","55","17","12","Argentina","England","Brazil","Egypt","England","Nigeria","France","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Willy Caballero","John Stones","Jesús Navas","Gaël Clichy","Nicolás Otamendi","Raheem Sterling","Kevin De Bruyne","Leroy Sané","David Silva","Fernandinho","Sergio Agüero","13","24","15","22","30","7","17","19","21","25","10","Argentina","England","Spain","France","Argentina","England","Belgium","Germany","Spain","Brazil","Argentina","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Claudio Bravo","Vincent Kompany","Pablo Zabaleta","Aleksandar Kolarov","Fabian Delph","Yaya Touré","Nolito","1","4","5","11","18","42","9","Chile","Belgium","Argentina","Serbia","England","Cote D'Ivoire","Spain"
"3","April","Sunday","2016","Leicester City","Southampton","1","0","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Kasper Schmeichel","Danny Simpson","Wes Morgan","Robert Huth","Christian Fuchs","Daniel Drinkwater","Marc Albrighton","N'Golo Kanté","Riyad Mahrez","Jamie Vardy","Shinji Okazaki","1","17","5","6","28","4","11","14","26","9","20","Denmark","England","Jamaica","Germany","Austria","England","England","France","Algeria","England","Japan","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Mark Schwarzer","Marcin Wasilewski","Andy King","Daniel Amartey","Nathan Dyer","Demarai Gray","Leonardo Ulloa","32","27","10","13","24","22","23","Australia","Poland","Wales","Ghana","England","England","Argentina","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Fraser Forster","José Fonte","Virgil van Dijk","Ryan Bertrand","Cédric Soares","Jordy Clasie","Victor Wanyama","Matt Targett","Steven Davis","Sadio Mané","Graziano Pellè","44","6","17","21","2","4","12","33","8","10","19","England","Portugal","Netherlands","England","Portugal","Netherlands","Kenya","England","Northern Ireland","Senegal","Italy","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Maarten Stekelenburg","Maya Yoshida","Dusan Tadic","Oriol Romeu","James Ward-Prowse","Jay Rodriguez","Charlie Austin","22","3","11","14","16","9","28","Netherlands","Japan","Serbia","Spain","England","England","England"
"3","April","Sunday","2016","Liverpool","Tottenham Hotspur","1","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Simon Mignolet","Nathaniel Clyne","Mamadou Sakho","Dejan Lovren","Alberto Moreno","James Milner","Coutinho","Jordan Henderson","Adam Lallana","Emre Can","Daniel Sturridge","22","2","17","6","18","7","10","14","20","23","15","Belgium","England","France","Croatia","Spain","England","Brazil","England","England","Germany","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Danny Ward","Kolo Touré","Martin Skrtel","Bradley Smith","Joe Allen","Jordon Ibe","Divock Origi","52","4","37","44","24","33","27","Wales","Cote D'Ivoire","Slovakia","Australia","Wales","England","Belgium","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Hugo Lloris","Kyle Walker","Danny Rose","Toby Alderweireld","Kevin Wimmer","Son Heung-Min","Eric Dier","Mousa Dembélé","Dele Alli","Christian Eriksen","Harry Kane","1","2","3","4","27","7","15","19","20","23","10","France","England","England","Belgium","Austria","South Korea","England","Belgium","England","Denmark","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Michel Vorm","Kieran Trippier","Ben Davies","Ryan Mason","Nacer Chadli","Josh Onomah","Tom Carroll","13","16","33","8","22","25","28","Netherlands","England","Wales","England","Belgium","England","England"
"3","December","Monday","2018","Liverpool","Everton","1","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Alisson","Virgil van Dijk","Joseph Gomez","Andrew Robertson","Trent Alexander-Arnold","Fabinho","Georginio Wijnaldum","Roberto Firmino","Sadio Mané","Xherdan Shaqiri","Mohamed Salah","13","4","12","26","66","3","5","9","10","23","11","Brazil","Netherlands","England","Scotland","England","Brazil","Netherlands","Brazil","Senegal","Switzerland","Egypt","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Simon Mignolet","Alberto Moreno","Joel Matip","James Milner","Naby Keita","Daniel Sturridge","Divock Origi","22","18","32","7","8","15","27","Belgium","Spain","Cameroon","England","Guinea","England","Belgium","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Jordan Pickford","Michael Keane","Lucas Digne","Yerry Mina","Seamus Coleman","André Gomes","Theo Walcott","Idrissa Gueye","Bernard","Gylfi Sigurdsson","Richarlison","1","4","12","13","23","8","11","17","20","10","30","England","England","France","Colombia","Ireland","Portugal","England","Senegal","Brazil","Iceland","Brazil","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","Maarten Stekelenburg","Leighton Baines","Kurt Zouma","Tom Davies","Cenk Tosun","Dominic Calvert-Lewin","Ademola Lookman","22","3","5","26","14","29","31","Netherlands","England","France","England","Turkey","England","England"
"3","December","Saturday","2016","Manchester City","Chelsea","1","3","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Claudio Bravo","John Stones","Aleksandar Kolarov","Nicolás Otamendi","Ilkay Gündogan","Jesús Navas","Leroy Sané","Fernandinho","Sergio Agüero","Kevin De Bruyne","David Silva","1","24","11","30","8","15","19","25","10","17","21","Chile","England","Serbia","Argentina","Germany","Spain","Germany","Brazil","Argentina","Belgium","Spain","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Willy Caballero","Bacary Sagna","Pablo Zabaleta","Gaël Clichy","Fernando","Yaya Touré","Kelechi Iheanacho","13","3","5","22","6","42","72","Argentina","France","Argentina","France","Brazil","Cote D'Ivoire","Nigeria","3","4","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Thibaut Courtois","Gary Cahill","César Azpilicueta","David Luiz","Marcos Alonso","Cesc Fàbregas","N'Golo Kanté","Victor Moses","Eden Hazard","Pedro","Diego Costa","13","24","28","30","3","4","7","15","10","11","19","Belgium","England","Spain","Brazil","Spain","Spain","France","Nigeria","Belgium","Spain","Spain","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Asmir Begovic","Branislav Ivanovic","Ola Aina","Oscar","Willian","Nathaniel Chalobah","Michy Batshuayi","1","2","34","8","22","29","23","Bosnia And Herzegovina","Serbia","Nigeria","Brazil","Brazil","England","Belgium"
"3","December","Sunday","2017","AFC Bournemouth","Southampton","1","1","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Asmir Begovic","Simon Francis","Nathan Aké","Charlie Daniels","Adam Smith","Andrew Surman","Lewis Cook","Junior Stanislas","Ryan Fraser","Joshua King","Jermain Defoe","27","2","5","11","15","6","16","19","24","17","18","Bosnia And Herzegovina","England","Netherlands","England","England","England","England","England","Scotland","Norway","England","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Artur Boruc","Steve Cook","Dan Gosling","Marc Pugh","Jordon Ibe","Benik Afobe","Callum Wilson","1","3","4","7","33","9","13","Poland","England","England","England","England","The Democratic Republic Of Congo","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Fraser Forster","Wesley Hoedt","Virgil van Dijk","Ryan Bertrand","Jérémy Pied","Steven Davis","Dusan Tadic","Oriol Romeu","James Ward-Prowse","Sofiane Boufal","Charlie Austin","44","6","17","21","26","8","11","14","16","19","10","England","Netherlands","Netherlands","England","France","Northern Ireland","Serbia","Spain","England","Morocco","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Alex McCarthy","Maya Yoshida","Matt Targett","Mario Lemina","Nathan Redmond","Pierre-Emile Højbjerg","Manolo Gabbiadini","13","3","33","18","22","23","20","England","Japan","England","Gabon","England","Denmark","Italy"
"3","December","Sunday","2017","Arsenal","Manchester United","1","3","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Petr Cech","Laurent Koscielny","Nacho Monreal","Shkodran Mustafi","Héctor Bellerín","Aaron Ramsey","Sead Kolasinac","Granit Xhaka","Alexis Sánchez","Alexandre Lacazette","Mesut Özil","33","6","18","20","24","8","31","29","7","9","11","Czech Republic","France","Spain","Germany","Spain","Wales","Bosnia And Herzegovina","Switzerland","Chile","France","Germany","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","David Ospina","Per Mertesacker","Jack Wilshere","Alex Iwobi","Francis Coquelin","Olivier Giroud","Danny Welbeck","13","4","10","17","34","12","23","Colombia","Germany","England","Nigeria","France","France","England","3","4","1","2","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","David De Gea","Victor Lindelöf","Chris Smalling","Marcos Rojo","Paul Pogba","Ashley Young","Antonio Valencia","Nemanja Matic","Romelu Lukaku","Anthony Martial","Jesse Lingard","1","2","12","5","6","18","25","31","9","11","14","Spain","Sweden","England","Argentina","France","England","Ecuador","Serbia","Belgium","France","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Sergio Romero","Daley Blind","Matteo Darmian","Juan Mata","Ander Herrera","Scott McTominay","Marcus Rashford","20","17","36","8","21","39","19","Argentina","Netherlands","Italy","Spain","Spain","Scotland","England"
"3","December","Sunday","2017","Brighton and Hove Albion","Liverpool","1","5","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Mat Ryan","Bruno","Gaëtan Bong","Shane Duffy","Lewis Dunk","Dale Stephens","Anthony Knockaert","Davy Pröpper","Isaiah Brown","Pascal Groß","Glenn Murray","1","2","3","22","5","6","11","24","37","13","17","Australia","Spain","Cameroon","Ireland","England","England","France","Netherlands","England","Germany","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Tim Krul","Connor Goldson","Ezequiel Schelotto","Beram Kayal","Solly March","José Izquierdo","Tomer Hemed","26","18","21","7","20","19","10","Netherlands","England","Italy","Israel","England","Colombia","Israel","3","5","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Simon Mignolet","Georginio Wijnaldum","Dejan Lovren","Emre Can","James Milner","Coutinho","Jordan Henderson","Andrew Robertson","Trent Alexander-Arnold","Roberto Firmino","Mohamed Salah","22","5","6","23","7","10","14","26","66","9","11","Belgium","Netherlands","Croatia","Germany","England","Brazil","England","Scotland","England","Brazil","Egypt","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Loris Karius","Ragnar Klavan","Sadio Mané","Marko Grujic","Alex Oxlade-Chamberlain","Daniel Sturridge","Dominic Solanke","1","17","19","16","21","15","29","Germany","Estonia","Senegal","Serbia","England","England","England"
"3","December","Sunday","2017","Everton","Huddersfield Town","2","0","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jordan Pickford","Ashley Williams","Cuco Martina","Mason Holgate","Jonjoe Kenny","Wayne Rooney","Gylfi Sigurdsson","Aaron Lennon","Idrissa Gueye","Tom Davies","Dominic Calvert-Lewin","1","5","15","30","43","10","18","12","17","26","29","England","Wales","Curacao","England","England","England","Iceland","England","Senegal","England","England","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Joel Robles","Michael Keane","Morgan Schneiderlin","Nikola Vlasic","Beni Baningime","Ademola Lookman","Oumar Niasse","33","4","2","27","54","31","19","Spain","England","France","Croatia","The Democratic Republic Of Congo","England","Senegal","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jonas Lössl","Tommy Smith","Scott Malone","Zanka","Christopher Schindler","Elias Kachunga","Aaron Mooy","Tom Ince","Danny Williams","Collin Quaner","Laurent Depoitre","1","2","3","25","26","9","10","22","19","23","20","Denmark","England","England","Denmark","Germany","The Democratic Republic Of Congo","Australia","England","United States","Germany","Belgium","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Robert Green","Martin Cranie","Chris Löwe","Jonathan Hogg","Florent Hadergjonaj","Kasey Palmer","Steve Mounie","28","14","15","6","33","45","24","England","England","Germany","England","Switzerland","England","Benin"
