"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","away_team_name_id","home_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
6,"25",4,"2009",28,32,"13","11","8","19","1.08","1.39","","7","1.26","1.42","","13","11","10","6","17","200809","1","1"
6,"25",4,"2009",7,26,"17","8","11","19","1.03","1.68","","6","0.71","2.03","","20","11","2","2","25","200809","1","3"
6,"25",4,"2009",23,18,"20","8","8","22","0.95","1.76","","8","1.42","0.89","","9","9","20","16","9","200809","3","0"
7,"26",4,"2009",5,16,"1","28","6","4","1.79","0.63","","24","1.18","1.18","","13","9","15","8","14","200809","5","2"
7,"26",4,"2009",25,20,"4","20","12","6","1.79","0.97","","16","1.5","0.74","","7","11","20","19","7","200809","2","0"
1,"27",4,"2009",30,33,"15","10","11","17","1.05","1.58","","10","1.18","0.89","","13","9","17","11","12","200809","2","0"
2,"28",4,"2009",36,22,"18","7","13","18","1.05","1.55","","7","1.5","1","","8","11","17","14","10","200809","0","0"
6,"4",4,"2009",13,20,"4","20","12","6","1.79","0.97","","16","1.32","1.53","","10","5","18","10","15","200809","2","0"
6,"4",4,"2009",25,32,"13","11","8","19","1.08","1.39","","7","1.5","0.74","","7","11","20","19","7","200809","4","1"
6,"4",4,"2009",23,10,"9","14","9","15","1.11","1.18","","10","1.42","0.89","","9","9","20","16","9","200809","2","0"
6,"4",4,"2009",4,22,"18","7","13","18","1.05","1.55","","7","0.63","1.79","","22","8","5","3","25","200809","0","2"
6,"4",4,"2009",36,26,"17","8","11","19","1.03","1.68","","6","1.5","1","","8","11","17","14","10","200809","0","0"
6,"4",4,"2009",19,18,"20","8","8","22","0.95","1.76","","8","1.45","1","","12","9","17","12","12","200809","0","2"
6,"4",4,"2009",5,33,"15","10","11","17","1.05","1.58","","10","1.18","1.18","","13","9","15","8","14","200809","2","1"
7,"5",4,"2009",30,11,"5","17","12","9","1.45","0.97","","17","1.18","0.89","","13","9","17","11","12","200809","4","0"
7,"5",4,"2009",7,14,"7","14","11","13","1.03","0.89","","15","0.71","2.03","","20","11","2","2","25","200809","0","1"
1,"6",4,"2009",28,16,"1","28","6","4","1.79","0.63","","24","1.26","1.42","","13","11","10","6","17","200809","3","2"
7,"10",5,"2009",7,10,"9","14","9","15","1.11","1.18","","10","0.71","2.03","","20","11","2","2","25","200809","0","3"
7,"10",5,"2009",13,16,"1","28","6","4","1.79","0.63","","24","1.32","1.53","","10","5","18","10","15","200809","2","0"
1,"11",5,"2009",4,20,"4","20","12","6","1.79","0.97","","16","0.63","1.79","","22","8","5","3","25","200809","1","4"
2,"12",5,"2009",25,22,"18","7","13","18","1.05","1.55","","7","1.5","0.74","","7","11","20","19","7","200809","3","1"
4,"14",5,"2009",16,30,"11","12","9","17","0.89","1.18","","13","0.63","1.79","","24","6","4","1","28","200809","1","2"
6,"16",5,"2009",26,32,"13","11","8","19","1.08","1.39","","7","1.68","1.03","","6","11","19","17","8","200809","1","1"
6,"16",5,"2009",28,25,"19","7","11","20","0.74","1.5","","7","1.26","1.42","","13","11","10","6","17","200809","1","1"
6,"16",5,"2009",14,22,"18","7","13","18","1.05","1.55","","7","0.89","1.03","","15","11","13","7","14","200809","0","1"
6,"16",5,"2009",30,19,"12","12","9","17","1","1.45","","12","1.18","0.89","","13","9","17","11","12","200809","2","0"
6,"16",5,"2009",10,11,"5","17","12","9","1.45","0.97","","17","1.18","1.11","","10","9","15","9","14","200809","3","1"
6,"16",5,"2009",20,16,"1","28","6","4","1.79","0.63","","24","0.97","1.79","","16","12","6","4","20","200809","0","0"
6,"16",5,"2009",13,5,"8","14","9","15","1.18","1.18","","13","1.32","1.53","","10","5","18","10","15","200809","2","1"
7,"17",5,"2009",7,18,"20","8","8","22","0.95","1.76","","8","0.71","2.03","","20","11","2","2","25","200809","0","2"
1,"18",5,"2009",33,4,"3","25","8","5","1.79","0.63","","22","1.58","1.05","","10","11","17","15","10","200809","2","0"
2,"19",5,"2009",23,36,"14","10","11","17","1","1.5","","8","1.42","0.89","","9","9","20","16","9","200809","3","1"
6,"2",5,"2009",16,25,"19","7","11","20","0.74","1.5","","7","0.63","1.79","","24","6","4","1","28","200809","0","2"
6,"2",5,"2009",14,4,"3","25","8","5","1.79","0.63","","22","0.89","1.03","","15","11","13","7","14","200809","3","1"
6,"2",5,"2009",18,5,"8","14","9","15","1.18","1.18","","13","1.76","0.95","","8","8","22","20","8","200809","1","0"
6,"2",5,"2009",32,30,"11","12","9","17","0.89","1.18","","13","1.39","1.08","","7","8","19","13","11","200809","0","0"
6,"2",5,"2009",10,19,"12","12","9","17","1","1.45","","12","1.18","1.11","","10","9","15","9","14","200809","0","1"
6,"2",5,"2009",20,36,"14","10","11","17","1","1.5","","8","0.97","1.79","","16","12","6","4","20","200809","0","3"
6,"2",5,"2009",33,13,"10","15","5","18","1.53","1.32","","10","1.58","1.05","","10","11","17","15","10","200809","3","1"
1,"25",5,"2009",5,7,"2","25","11","2","2.03","0.71","","20","1.18","1.18","","13","9","15","8","14","200809","3","1"
1,"25",5,"2009",16,26,"17","8","11","19","1.03","1.68","","6","0.63","1.79","","24","6","4","1","28","200809","0","1"
1,"25",5,"2009",32,13,"10","15","5","18","1.53","1.32","","10","1.39","1.08","","7","8","19","13","11","200809","1","0"
1,"25",5,"2009",25,10,"9","14","9","15","1.11","1.18","","10","1.5","0.74","","7","11","20","19","7","200809","2","1"
1,"25",5,"2009",19,20,"4","20","12","6","1.79","0.97","","16","1.45","1","","12","9","17","12","12","200809","4","1"
1,"25",5,"2009",22,28,"6","17","11","10","1.42","1.26","","13","1.55","1.05","","7","13","18","18","7","200809","1","0"
1,"25",5,"2009",36,30,"11","12","9","17","0.89","1.18","","13","1.5","1","","8","11","17","14","10","200809","1","0"
1,"25",5,"2009",18,33,"15","10","11","17","1.05","1.58","","10","1.76","0.95","","8","8","22","20","8","200809","0","0"
1,"25",5,"2009",4,23,"16","9","9","20","0.89","1.42","","9","0.63","1.79","","22","8","5","3","25","200809","2","3"
1,"25",5,"2009",11,14,"7","14","11","13","1.03","0.89","","15","0.97","1.45","","17","12","9","5","17","200809","0","2"
7,"3",5,"2009",22,7,"2","25","11","2","2.03","0.71","","20","1.55","1.05","","7","13","18","18","7","200809","3","0"
1,"4",5,"2009",11,23,"16","9","9","20","0.89","1.42","","9","0.97","1.45","","17","12","9","5","17","200809","0","2"
2,"5",5,"2009",26,28,"6","17","11","10","1.42","1.26","","13","1.68","1.03","","6","11","19","17","8","200809","1","0"
6,"9",5,"2009",19,26,"17","8","11","19","1.03","1.68","","6","1.45","1","","12","9","17","12","12","200809","1","2"
6,"9",5,"2009",30,18,"20","8","8","22","0.95","1.76","","8","1.18","0.89","","13","9","17","11","12","200809","3","1"
6,"9",5,"2009",36,33,"15","10","11","17","1.05","1.58","","10","1.5","1","","8","11","17","14","10","200809","2","0"
6,"9",5,"2009",23,32,"13","11","8","19","1.08","1.39","","7","1.42","0.89","","9","9","20","16","9","200809","0","0"
6,"9",5,"2009",5,11,"5","17","12","9","1.45","0.97","","17","1.18","1.18","","13","9","15","8","14","200809","0","0"
6,"9",5,"2009",28,14,"7","14","11","13","1.03","0.89","","15","1.26","1.42","","13","11","10","6","17","200809","3","1"
6,"15",8,"2009",13,33,"10","13","11","14","1.08","1.45","","13","1.18","1.92","","11","13","7","5","18","200910","0","2"
6,"15",8,"2009",14,36,"20","7","7","24","0.89","1.74","","7","1.21","1.03","","12","10","16","12","12","200910","0","1"
6,"15",8,"2009",30,28,"6","17","13","8","1.37","1.03","","15","2.08","0.97","","8","9","20","16","9","200910","0","2"
6,"15",8,"2009",26,4,"1","27","5","6","2.71","0.84","","18","1.97","0.89","","7","12","20","19","6","200910","2","1"
6,"15",8,"2009",24,19,"11","11","14","13","0.89","1.26","","14","2.16","1.11","","3","6","24","18","8","200910","2","0"
6,"15",8,"2009",10,9,"15","9","11","18","0.84","1.47","","8","1.74","1.24","","8","11","19","17","8","200910","0","2"
6,"15",8,"2009",23,32,"14","10","9","19","1.11","1.76","","5","1.47","1.26","","7","11","16","13","11","200910","0","1"
7,"16",8,"2009",20,11,"8","16","13","9","1.58","1.29","","11","1.08","2.18","","14","6","9","3","23","200910","1","6"
7,"16",8,"2009",34,16,"2","27","4","7","2.26","0.74","","19","1.24","1","","11","11","14","9","13","200910","1","0"
1,"17",8,"2009",7,5,"4","21","7","10","1.76","1.08","","13","0.92","1.61","","17","9","11","7","18","200910","2","1"
15,"19",8,"2009",4,23,"13","11","11","16","1.26","1.47","","7","0.84","2.71","","18","5","6","1","27","200910","1","3"
15,"19",8,"2009",9,30,"16","9","9","20","0.97","2.08","","8","1.47","0.84","","8","11","18","15","9","200910","0","1"
4,"20",8,"2009",36,34,"9","13","11","14","1","1.24","","11","1.74","0.89","","7","7","24","20","7","200910","1","0"
4,"20",8,"2009",19,7,"7","18","9","11","1.61","0.92","","17","1.26","0.89","","14","14","13","11","11","200910","4","0"
4,"20",8,"2009",5,26,"19","6","12","20","0.89","1.97","","7","1.08","1.76","","13","7","10","4","21","200910","1","5"
4,"20",8,"2009",16,24,"18","8","6","24","1.11","2.16","","3","0.74","2.26","","19","4","7","2","27","200910","1","0"
6,"22",8,"2009",19,34,"9","13","11","14","1","1.24","","11","1.26","0.89","","14","14","13","11","11","200910","0","0"
6,"22",8,"2009",9,13,"5","18","13","7","1.92","1.18","","11","1.47","0.84","","8","11","18","15","9","200910","1","0"
6,"22",8,"2009",32,26,"19","6","12","20","0.89","1.97","","7","1.76","1.11","","5","9","19","14","10","200910","1","0"
6,"22",8,"2009",33,23,"13","11","11","16","1.26","1.47","","7","1.45","1.08","","13","11","14","10","13","200910","2","1"
6,"22",8,"2009",16,30,"16","9","9","20","0.97","2.08","","8","0.74","2.26","","19","4","7","2","27","200910","0","5"
6,"22",8,"2009",36,20,"3","23","6","9","2.18","1.08","","14","1.74","0.89","","7","7","24","20","7","200910","4","1"
7,"23",8,"2009",11,24,"18","8","6","24","1.11","2.16","","3","1.29","1.58","","11","13","9","8","16","200910","1","0"
7,"23",8,"2009",5,10,"17","8","11","19","1.24","1.74","","8","1.08","1.76","","13","7","10","4","21","200910","1","2"
1,"24",8,"2009",4,14,"12","12","10","16","1.03","1.21","","12","0.84","2.71","","18","5","6","1","27","200910","0","2"
2,"25",8,"2009",28,7,"7","18","9","11","1.61","0.92","","17","1.03","1.37","","15","13","8","6","17","200910","1","3"
6,"29",8,"2009",23,19,"11","11","14","13","0.89","1.26","","14","1.47","1.26","","7","11","16","13","11","200910","1","0"
6,"29",8,"2009",24,4,"1","27","5","6","2.71","0.84","","18","2.16","1.11","","3","6","24","18","8","200910","3","0"
6,"29",8,"2009",7,32,"14","10","9","19","1.11","1.76","","5","0.92","1.61","","17","9","11","7","18","200910","2","3"
6,"29",8,"2009",34,5,"4","21","7","10","1.76","1.08","","13","1.24","1","","11","11","14","9","13","200910","2","1"
6,"29",8,"2009",26,9,"15","9","11","18","0.84","1.47","","8","1.97","0.89","","7","12","20","19","6","200910","1","1"
6,"29",8,"2009",10,33,"10","13","11","14","1.08","1.45","","13","1.74","1.24","","8","11","19","17","8","200910","0","0"
7,"30",8,"2009",13,36,"20","7","7","24","0.89","1.74","","7","1.18","1.92","","11","13","7","5","18","200910","0","1"
7,"30",8,"2009",30,11,"8","16","13","9","1.58","1.29","","11","2.08","0.97","","8","9","20","16","9","200910","2","1"
7,"30",8,"2009",20,16,"2","27","4","7","2.26","0.74","","19","1.08","2.18","","14","6","9","3","23","200910","2","1"
1,"31",8,"2009",14,28,"6","17","13","8","1.37","1.03","","15","1.21","1.03","","12","10","16","12","12","200910","2","0"
6,"12",9,"2009",32,36,"20","7","7","24","0.89","1.74","","7","1.76","1.11","","5","9","19","14","10","200910","2","3"
6,"12",9,"2009",10,30,"16","9","9","20","0.97","2.08","","8","1.74","1.24","","8","11","19","17","8","200910","1","0"
6,"12",9,"2009",26,23,"13","11","11","16","1.26","1.47","","7","1.97","0.89","","7","12","20","19","6","200910","4","1"
6,"12",9,"2009",9,33,"10","13","11","14","1.08","1.45","","13","1.47","0.84","","8","11","18","15","9","200910","3","1"
6,"12",9,"2009",24,7,"7","18","9","11","1.61","0.92","","17","2.16","1.11","","3","6","24","18","8","200910","4","0"
6,"12",9,"2009",20,13,"5","18","13","7","1.92","1.18","","11","1.08","2.18","","14","6","9","3","23","200910","4","2"
6,"12",9,"2009",4,19,"11","11","14","13","0.89","1.26","","14","0.84","2.71","","18","5","6","1","27","200910","1","2"
7,"13",9,"2009",16,5,"4","21","7","10","1.76","1.08","","13","0.74","2.26","","19","4","7","2","27","200910","1","3"
7,"13",9,"2009",28,34,"9","13","11","14","1","1.24","","11","1.03","1.37","","15","13","8","6","17","200910","0","1"
1,"14",9,"2009",11,14,"12","12","10","16","1.03","1.21","","12","1.29","1.58","","11","13","9","8","16","200910","2","1"
6,"19",9,"2009",23,24,"18","8","6","24","1.11","2.16","","3","1.47","1.26","","7","11","16","13","11","200910","3","1"
6,"19",9,"2009",34,26,"19","6","12","20","0.89","1.97","","7","1.24","1","","11","11","14","9","13","200910","0","1"
6,"19",9,"2009",36,28,"6","17","13","8","1.37","1.03","","15","1.74","0.89","","7","7","24","20","7","200910","2","0"
6,"19",9,"2009",30,20,"3","23","6","9","2.18","1.08","","14","2.08","0.97","","8","9","20","16","9","200910","4","0"
6,"19",9,"2009",19,32,"14","10","9","19","1.11","1.76","","5","1.26","0.89","","14","14","13","11","11","200910","1","1"
7,"20",9,"2009",7,10,"17","8","11","19","1.24","1.74","","8","0.92","1.61","","17","9","11","7","18","200910","2","3"
7,"20",9,"2009",33,11,"8","16","13","9","1.58","1.29","","11","1.45","1.08","","13","11","14","10","13","200910","3","0"
7,"20",9,"2009",14,9,"15","9","11","18","0.84","1.47","","8","1.21","1.03","","12","10","16","12","12","200910","2","1"
7,"20",9,"2009",13,16,"2","27","4","7","2.26","0.74","","19","1.18","1.92","","11","13","7","5","18","200910","4","3"
1,"21",9,"2009",5,4,"1","27","5","6","2.71","0.84","","18","1.08","1.76","","13","7","10","4","21","200910","3","0"
6,"26",9,"2009",32,34,"9","13","11","14","1","1.24","","11","1.76","1.11","","5","9","19","14","10","200910","1","2"
6,"26",9,"2009",26,7,"7","18","9","11","1.61","0.92","","17","1.97","0.89","","7","12","20","19","6","200910","6","1"
6,"26",9,"2009",28,33,"10","13","11","14","1.08","1.45","","13","1.03","1.37","","15","13","8","6","17","200910","2","1"
6,"26",9,"2009",16,19,"11","11","14","13","0.89","1.26","","14","0.74","2.26","","19","4","7","2","27","200910","0","2"
6,"26",9,"2009",24,5,"4","21","7","10","1.76","1.08","","13","2.16","1.11","","3","6","24","18","8","200910","5","0"
6,"26",9,"2009",4,30,"16","9","9","20","0.97","2.08","","8","0.84","2.71","","18","5","6","1","27","200910","3","1"
6,"26",9,"2009",11,36,"20","7","7","24","0.89","1.74","","7","1.29","1.58","","11","13","9","8","16","200910","0","1"
7,"27",9,"2009",20,14,"12","12","10","16","1.03","1.21","","12","1.08","2.18","","14","6","9","3","23","200910","0","1"
1,"28",9,"2009",9,23,"13","11","11","16","1.26","1.47","","7","1.47","0.84","","8","11","18","15","9","200910","5","2"
2,"29",9,"2009",10,13,"5","18","13","7","1.92","1.18","","11","1.74","1.24","","8","11","19","17","8","200910","3","1"
6,"17",10,"2009",4,28,"6","17","13","8","1.37","1.03","","15","0.84","2.71","","18","5","6","1","27","200910","2","1"
6,"17",10,"2009",34,20,"3","23","6","9","2.18","1.08","","14","1.24","1","","11","11","14","9","13","200910","3","1"
6,"17",10,"2009",7,23,"13","11","11","16","1.26","1.47","","7","0.92","1.61","","17","9","11","7","18","200910","1","0"
6,"17",10,"2009",32,16,"2","27","4","7","2.26","0.74","","19","1.76","1.11","","5","9","19","14","10","200910","2","1"
6,"17",10,"2009",5,36,"20","7","7","24","0.89","1.74","","7","1.08","1.76","","13","7","10","4","21","200910","1","2"
6,"17",10,"2009",10,19,"11","11","14","13","0.89","1.26","","14","1.74","1.24","","8","11","19","17","8","200910","2","1"
6,"17",10,"2009",9,11,"8","16","13","9","1.58","1.29","","11","1.47","0.84","","8","11","18","15","9","200910","1","1"
7,"18",10,"2009",24,33,"10","13","11","14","1.08","1.45","","13","2.16","1.11","","3","6","24","18","8","200910","3","2"
1,"19",10,"2009",13,30,"16","9","9","20","0.97","2.08","","8","1.18","1.92","","11","13","7","5","18","200910","1","1"
2,"20",10,"2009",26,14,"12","12","10","16","1.03","1.21","","12","1.97","0.89","","7","12","20","19","6","200910","2","0"
6,"24",10,"2009",19,5,"4","21","7","10","1.76","1.08","","13","1.26","0.89","","14","14","13","11","11","200910","0","1"
6,"24",10,"2009",23,34,"9","13","11","14","1","1.24","","11","1.47","1.26","","7","11","16","13","11","200910","2","1"
6,"24",10,"2009",30,24,"18","8","6","24","1.11","2.16","","3","2.08","0.97","","8","9","20","16","9","200910","1","3"
6,"24",10,"2009",36,26,"19","6","12","20","0.89","1.97","","7","1.74","0.89","","7","7","24","20","7","200910","0","0"
6,"24",10,"2009",28,9,"15","9","11","18","0.84","1.47","","8","1.03","1.37","","15","13","8","6","17","200910","1","1"
7,"25",10,"2009",11,32,"14","10","9","19","1.11","1.76","","5","1.29","1.58","","11","13","9","8","16","200910","3","2"
7,"25",10,"2009",33,4,"1","27","5","6","2.71","0.84","","18","1.45","1.08","","13","11","14","10","13","200910","5","0"
7,"25",10,"2009",16,7,"7","18","9","11","1.61","0.92","","17","0.74","2.26","","19","4","7","2","27","200910","2","0"
1,"26",10,"2009",14,13,"5","18","13","7","1.92","1.18","","11","1.21","1.03","","12","10","16","12","12","200910","2","2"
1,"26",10,"2009",20,10,"17","8","11","19","1.24","1.74","","8","1.08","2.18","","14","6","9","3","23","200910","2","2"
6,"3",10,"2009",5,32,"14","10","9","19","1.11","1.76","","5","1.08","1.76","","13","7","10","4","21","200910","2","2"
6,"3",10,"2009",30,26,"19","6","12","20","0.89","1.97","","7","2.08","0.97","","8","9","20","16","9","200910","2","1"
6,"3",10,"2009",36,9,"15","9","11","18","0.84","1.47","","8","1.74","0.89","","7","7","24","20","7","200910","0","1"
6,"3",10,"2009",34,24,"18","8","6","24","1.11","2.16","","3","1.24","1","","11","11","14","9","13","200910","2","1"
6,"31",10,"2009",5,20,"3","23","6","9","2.18","1.08","","14","1.08","1.76","","13","7","10","4","21","200910","3","0"
7,"4",10,"2009",14,10,"17","8","11","19","1.24","1.74","","8","1.21","1.03","","12","10","16","12","12","200910","2","2"
7,"4",10,"2009",33,20,"3","23","6","9","2.18","1.08","","14","1.45","1.08","","13","11","14","10","13","200910","6","2"
7,"4",10,"2009",23,16,"2","27","4","7","2.26","0.74","","19","1.47","1.26","","7","11","16","13","11","200910","2","2"
7,"4",10,"2009",19,11,"8","16","13","9","1.58","1.29","","11","1.26","0.89","","14","14","13","11","11","200910","1","1"
